Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
9/1/2022 0:11,3242,8002CC720,3242,8002CC720,14146.14,US Dollar,14146.14,US Dollar,Reinvestment,0
9/1/2022 0:04,12,8002CD100,12,8002CD100,22469.17,US Dollar,22469.17,US Dollar,Reinvestment,0
9/1/2022 0:11,3441,8002CD1A0,3441,8002CD1A0,16384.37,US Dollar,16384.37,US Dollar,Reinvestment,0
9/1/2022 0:24,3374,8002CD380,3374,8002CD380,702.56,US Dollar,702.56,US Dollar,Reinvestment,0
9/1/2022 0:04,224,8002CD650,224,8002CD650,49808.06,US Dollar,49808.06,US Dollar,Reinvestment,0
9/1/2022 0:10,3414,8002CE610,3414,8002CE610,9886.5,US Dollar,9886.5,US Dollar,Reinvestment,0
9/1/2022 0:26,3381,8002CF0B0,3381,8002CF0B0,7129.13,US Dollar,7129.13,US Dollar,Reinvestment,0
9/1/2022 0:14,3442,8002D0A10,3442,8002D0A10,7362.67,US Dollar,7362.67,US Dollar,Reinvestment,0
9/1/2022 0:06,1394,8002D1180,1394,8002D1180,16936.53,US Dollar,16936.53,US Dollar,Reinvestment,0
9/1/2022 0:04,3518,8002D16B0,3518,8002D16B0,20584.62,US Dollar,20584.62,US Dollar,Reinvestment,0
9/1/2022 0:07,1394,8002D2E80,1394,8002D2E80,10539.66,US Dollar,10539.66,US Dollar,Reinvestment,0
9/1/2022 0:16,12,8001DF6A0,1,8002CAD00,2056.29,US Dollar,2056.29,US Dollar,Credit Card,0
9/1/2022 0:02,11,8002C6D40,11,8002C6D40,3.84,US Dollar,3.84,US Dollar,Reinvestment,0
9/1/2022 0:19,20,8002C6DE0,28393,8057E7BD0,51.67,US Dollar,51.67,US Dollar,Credit Card,0
9/1/2022 0:27,349,8002C7A90,349,8002C7A90,20.44,US Dollar,20.44,US Dollar,Reinvestment,0
9/1/2022 0:10,349,8002C7FE0,349,8002C7FE0,17.38,US Dollar,17.38,US Dollar,Reinvestment,0
9/1/2022 0:09,1291,8002C9740,1291,8002C9740,19.99,US Dollar,19.99,US Dollar,Reinvestment,0
9/1/2022 0:28,1394,8002CAE40,1394,8002CAE40,13.96,US Dollar,13.96,US Dollar,Reinvestment,0
9/1/2022 0:21,349,8002CD010,349,8002CD010,6.38,US Dollar,6.38,US Dollar,Reinvestment,0
9/1/2022 0:11,12,8002CD100,12,8002CD100,4.58,US Dollar,4.58,US Dollar,Reinvestment,0
9/1/2022 0:26,1422,8002CE4A0,113213,8088AA300,42.59,US Dollar,42.59,US Dollar,Credit Card,0
9/1/2022 0:13,11,8002D0BA0,11,8002D0BA0,22.45,US Dollar,22.45,US Dollar,Reinvestment,0
9/1/2022 0:18,349,8002D1B90,349,8002D1B90,13.12,US Dollar,13.12,US Dollar,Reinvestment,0
9/1/2022 0:07,1291,8002D27C0,1291,8002D27C0,3.45,US Dollar,3.45,US Dollar,Reinvestment,0
9/1/2022 0:17,1394,8002D2E80,1394,8002D2E80,4.8,US Dollar,4.8,US Dollar,Reinvestment,0
9/1/2022 0:08,3368,8002C3C60,3368,8002C3C60,1267.77,US Dollar,1267.77,US Dollar,Reinvestment,0
9/1/2022 0:15,3208,8002C4250,12,8002D8CE0,1223.02,US Dollar,1223.02,US Dollar,ACH,0
9/1/2022 0:05,3368,8002C43E0,3368,8002C43E0,3654.06,US Dollar,3654.06,US Dollar,Reinvestment,0
9/1/2022 0:02,349,8002C4430,349,8002C4430,3657.22,US Dollar,3657.22,US Dollar,Reinvestment,0
9/1/2022 0:26,1291,8002C4480,1291,8002C4480,110341.86,US Dollar,110341.86,US Dollar,Reinvestment,0
9/1/2022 0:29,20,8002D8880,20,8002D8880,20894.47,US Dollar,20894.47,US Dollar,Reinvestment,0
9/1/2022 0:07,3307,8002D8BA0,3307,8002D8BA0,116.98,US Dollar,116.98,US Dollar,Reinvestment,0
9/1/2022 0:17,3512,8002D8D30,3512,8002D8D30,334.11,US Dollar,334.11,US Dollar,Reinvestment,0
9/1/2022 0:03,1291,8002C2E00,1291,8002C2E00,7.69,US Dollar,7.69,US Dollar,Reinvestment,0
9/1/2022 0:05,1231,8002C3D00,13821,8079DD7E0,129.78,US Dollar,129.78,US Dollar,Credit Card,0
9/1/2022 0:11,1422,8002C3E40,1422,8002C3E40,19.43,US Dollar,19.43,US Dollar,Reinvestment,0
9/1/2022 0:22,1291,8002C4480,1291,8002C4480,15.91,US Dollar,15.91,US Dollar,Reinvestment,0
9/1/2022 0:23,12,8002D8CE0,12,8002D8CE0,4.93,US Dollar,4.93,US Dollar,Reinvestment,0
9/1/2022 0:21,1231,8002DA5C0,1231,8002DA5C0,2703.42,US Dollar,2703.42,US Dollar,Reinvestment,0
9/1/2022 0:23,349,8002DB0A0,349,8002DB0A0,1585.8,US Dollar,1585.8,US Dollar,Reinvestment,0
9/1/2022 0:27,531,8002DB7B0,531,8002DB7B0,611840.52,US Dollar,611840.52,US Dollar,Reinvestment,0
9/1/2022 0:10,394,8002DBCA0,394,8002DBCA0,2172.18,US Dollar,2172.18,US Dollar,Reinvestment,0
9/1/2022 0:15,3394,8002DBDE0,394,8002DBCA0,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:07,1217,8002DB050,232406,80EB62280,8.11,US Dollar,8.11,US Dollar,Credit Card,0
9/1/2022 0:11,1217,8002DB190,212730,80B98F950,113.86,US Dollar,113.86,US Dollar,Credit Card,0
9/1/2022 0:16,20,8002DB1E0,20,8002DB1E0,18.79,US Dollar,18.79,US Dollar,Reinvestment,0
9/1/2022 0:16,20,8002DCA30,20,8002DCA30,11.67,US Dollar,11.67,US Dollar,Reinvestment,0
9/1/2022 0:08,394,8002DD320,394,8002DD320,19.27,US Dollar,19.27,US Dollar,Reinvestment,0
9/1/2022 0:21,1231,8002DD7A0,1231,8002DD7A0,5125.22,US Dollar,5125.22,US Dollar,Reinvestment,0
9/1/2022 0:09,1231,8002DF0D0,1231,8002DF0D0,418.96,US Dollar,418.96,US Dollar,Reinvestment,0
9/1/2022 0:20,1231,8002DF0D0,1231,8002DF0D0,10.14,US Dollar,10.14,US Dollar,Reinvestment,0
9/1/2022 0:14,394,8002DEE90,394,8002DEE90,560675.75,US Dollar,560675.75,US Dollar,Reinvestment,0
9/1/2022 0:29,394,8002DEE90,394,8002DEE90,14.55,US Dollar,14.55,US Dollar,Reinvestment,0
9/1/2022 0:17,224,8.00E+13,224,8.00E+13,13866.19,US Dollar,13866.19,US Dollar,Reinvestment,0
9/1/2022 0:03,20,8002E0FE0,20,8002E0FE0,22039.45,US Dollar,22039.45,US Dollar,Reinvestment,0
9/1/2022 0:21,20,8002E0FE0,20,8002E0FE0,14.56,US Dollar,14.56,US Dollar,Reinvestment,0
9/1/2022 0:04,394,8002C2940,394,8002C2940,1922.2,US Dollar,1922.2,US Dollar,Reinvestment,0
9/1/2022 0:04,20,8002DA2B0,20,8002DA2B0,345.56,US Dollar,345.56,US Dollar,Reinvestment,0
9/1/2022 0:01,3258,8002DAB30,3258,8002DAB30,169.55,US Dollar,169.55,US Dollar,Reinvestment,0
9/1/2022 0:19,1422,8002DACC0,1422,8002DACC0,938.05,US Dollar,938.05,US Dollar,Reinvestment,0
9/1/2022 0:25,349,8002DDA90,349,8002DDA90,4469.13,US Dollar,4469.13,US Dollar,Reinvestment,0
9/1/2022 0:25,3412,8002DE980,20,8002DFD20,0.01,US Dollar,0.01,US Dollar,Cash,0
9/1/2022 0:24,1217,8002DEA20,1217,8002DEA20,19193.93,US Dollar,19193.93,US Dollar,Reinvestment,0
9/1/2022 0:15,3521,8002DEA70,3521,8002DEA70,6166.06,US Dollar,6166.06,US Dollar,Reinvestment,0
9/1/2022 0:17,3365,8002DFC80,3365,8002DFC80,1354.61,US Dollar,1354.61,US Dollar,Reinvestment,0
9/1/2022 0:11,1291,8002E03C0,1291,8002E03C0,3323.12,US Dollar,3323.12,US Dollar,Reinvestment,0
9/1/2022 0:29,3522,8002E13E0,224,8002E2070,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:21,1291,8002E1D50,1291,8002E1D50,2025.81,US Dollar,2025.81,US Dollar,Reinvestment,0
9/1/2022 0:17,531,8002E1E90,531,8002E1E90,19067.55,US Dollar,19067.55,US Dollar,Reinvestment,0
9/1/2022 0:16,224,8002E2070,224,8002E2070,7527.01,US Dollar,7527.01,US Dollar,Reinvestment,0
9/1/2022 0:21,3523,8002E21B0,1422,8002DAD10,7814.96,US Dollar,7814.96,US Dollar,ACH,0
9/1/2022 0:14,1231,8002E1390,1231,8002E1390,16.31,US Dollar,16.31,US Dollar,Reinvestment,0
9/1/2022 0:26,224,8002E1CB0,224,8002E1CB0,7.5,US Dollar,7.5,US Dollar,Reinvestment,0
9/1/2022 0:14,1291,8002E1D50,1291,8002E1D50,17.72,US Dollar,17.72,US Dollar,Reinvestment,0
9/1/2022 0:09,224,8002E2070,224,8002E2070,17.79,US Dollar,17.79,US Dollar,Reinvestment,0
9/1/2022 0:15,531,8002E2420,531,8002E2420,20.06,US Dollar,20.06,US Dollar,Reinvestment,0
9/1/2022 0:12,531,8002E52D0,531,8002E52D0,1136883.84,US Dollar,1136883.84,US Dollar,Reinvestment,0
9/1/2022 0:24,3442,8002E54B0,3442,8002E54B0,2060.11,US Dollar,2060.11,US Dollar,Reinvestment,0
9/1/2022 0:12,11,8002E5820,11,8002E5820,1722.65,US Dollar,1722.65,US Dollar,Reinvestment,0
9/1/2022 0:06,531,8002E52D0,531,8002E52D0,18.15,US Dollar,18.15,US Dollar,Reinvestment,0
9/1/2022 0:25,1422,8002E5780,1422,8002E5780,22.24,US Dollar,22.24,US Dollar,Reinvestment,0
9/1/2022 0:16,1231,8.00E+06,1,8002E6370,34086.65,US Dollar,34086.65,US Dollar,Cheque,0
9/1/2022 0:08,1422,8002E6870,1422,8002E6870,296927.17,US Dollar,296927.17,US Dollar,Reinvestment,0
9/1/2022 0:03,1291,800219A50,1422,8002E6870,9526.36,US Dollar,9526.36,US Dollar,Cheque,0
9/1/2022 0:20,1291,800219A50,1422,8002E6870,28007.13,US Dollar,28007.13,US Dollar,Cash,0
9/1/2022 0:19,20,8002C00E0,20,8002C00E0,6031275.28,US Dollar,6031275.28,US Dollar,Reinvestment,0
9/1/2022 0:19,3339,8002C09E0,224,8002C1130,1015.68,US Dollar,1015.68,US Dollar,ACH,0
9/1/2022 0:20,11,8002C0F00,11,8002C0F00,10452.62,US Dollar,10452.62,US Dollar,Reinvestment,0
9/1/2022 0:13,224,8002C1130,224,8002C1130,747.7,US Dollar,747.7,US Dollar,Reinvestment,0
9/1/2022 0:03,20,8002C1180,20,8002C1180,5939.83,US Dollar,5939.83,US Dollar,Reinvestment,0
9/1/2022 0:15,3396,8002E4EB0,3396,8002E4EB0,1398.47,US Dollar,1398.47,US Dollar,Reinvestment,0
9/1/2022 0:19,11,8002C0F00,1217,8002E4FF0,5448301.6,US Dollar,5448301.6,US Dollar,Cheque,0
9/1/2022 0:29,11,8002E5F50,11,8002E5F50,16054.77,US Dollar,16054.77,US Dollar,Reinvestment,0
9/1/2022 0:25,3252,8002E5FA0,3252,8002E5FA0,400.21,US Dollar,400.21,US Dollar,Reinvestment,0
9/1/2022 0:04,3232,8002E5FF0,3232,8002E5FF0,12203.18,US Dollar,12203.18,US Dollar,Reinvestment,0
9/1/2022 0:13,1394,8001FED80,1394,8001FED80,3299.71,US Dollar,3299.71,US Dollar,Reinvestment,0
9/1/2022 0:12,20,800225780,11,8002E5F50,2030.25,US Dollar,2030.25,US Dollar,Cheque,0
9/1/2022 0:15,70,10042B660,20,8002C1180,4565.63,US Dollar,4565.63,US Dollar,Cheque,0
9/1/2022 0:21,70,10042B660,20,8002C1180,7811.27,US Dollar,7811.27,US Dollar,Cash,0
9/1/2022 0:10,394,8002C1040,394,8002C1040,13.42,US Dollar,13.42,US Dollar,Reinvestment,0
9/1/2022 0:22,1217,8002E4FF0,22595,80CEEA800,162.39,US Dollar,162.39,US Dollar,Credit Card,0
9/1/2022 0:02,11,8002E5F50,11,8002E5F50,12.98,US Dollar,12.98,US Dollar,Reinvestment,0
9/1/2022 0:19,1231,8002E6F50,212518,8142A39F0,21.16,US Dollar,21.16,US Dollar,Credit Card,0
9/1/2022 0:22,1217,8002BFB80,1217,8002BFB80,106902.27,US Dollar,106902.27,US Dollar,Reinvestment,0
9/1/2022 0:09,394,8002E8910,394,8002E8910,1464174.58,US Dollar,1464174.58,US Dollar,Reinvestment,0
9/1/2022 0:04,1231,8002E9080,1231,8002E9080,4451748.87,US Dollar,4451748.87,US Dollar,Reinvestment,0
9/1/2022 0:18,1231,8002E9080,1231,8002E9080,6.13,US Dollar,6.13,US Dollar,Reinvestment,0
9/1/2022 0:00,12,80024B6F0,349,8002E9530,9307.49,US Dollar,9307.49,US Dollar,Cheque,0
9/1/2022 0:20,1217,800196D30,349,8002EA200,10397.08,US Dollar,10397.08,US Dollar,Cheque,0
9/1/2022 0:22,1217,800196D30,349,8002EA200,16526.17,US Dollar,16526.17,US Dollar,Credit Card,0
9/1/2022 0:14,1217,800196D30,349,8002EA200,6660.86,US Dollar,6660.86,US Dollar,ACH,0
9/1/2022 0:17,1217,800196D30,349,8002EA200,8161.89,US Dollar,8161.89,US Dollar,Wire,0
9/1/2022 0:22,70,10042B660,1291,8002EA9C0,174578.37,US Dollar,174578.37,US Dollar,Cheque,0
9/1/2022 0:15,1291,8002EA9C0,1291,8002EA9C0,10.52,US Dollar,10.52,US Dollar,Reinvestment,0
9/1/2022 0:14,20,8002EAF30,20,8002EAF30,54336.32,US Dollar,54336.32,US Dollar,Reinvestment,0
9/1/2022 0:22,531,8002EC840,531,8002EC840,11564.05,US Dollar,11564.05,US Dollar,Reinvestment,0
9/1/2022 0:04,1394,8002ECA10,1394,8002ECA10,540477.72,US Dollar,540477.72,US Dollar,Reinvestment,0
9/1/2022 0:16,70,10042B660,224,8002ECF00,4955.94,US Dollar,4955.94,US Dollar,Cheque,0
9/1/2022 0:16,70,10042B660,224,8002ECF00,1176.42,US Dollar,1176.42,US Dollar,Credit Card,0
9/1/2022 0:12,1291,8002ED990,1291,8002ED990,11827.84,US Dollar,11827.84,US Dollar,Reinvestment,0
9/1/2022 0:15,1291,8002EDD80,1291,8002EDD80,3.06,US Dollar,3.06,US Dollar,Reinvestment,0
9/1/2022 0:18,1,800188F60,1,800188F60,241404.04,US Dollar,241404.04,US Dollar,Reinvestment,0
9/1/2022 0:09,1422,8002EEE50,1422,8002EEE50,3.56,US Dollar,3.56,US Dollar,Reinvestment,0
9/1/2022 0:19,394,8002F0280,394,8002F0280,14.56,US Dollar,14.56,US Dollar,Reinvestment,0
9/1/2022 0:21,20,80013AD80,11,8002F0750,1628146.37,US Dollar,1628146.37,US Dollar,Cheque,0
9/1/2022 0:29,11,8002F0750,11,8002F0750,17.77,US Dollar,17.77,US Dollar,Reinvestment,0
9/1/2022 0:00,12,800134F30,11,8002F1DD0,69.03,US Dollar,69.03,US Dollar,Cheque,0
9/1/2022 0:04,12,800134F30,11,8002F1DD0,72.35,US Dollar,72.35,US Dollar,Cash,0
9/1/2022 0:25,12,800134F30,11,8002F1DD0,55.34,US Dollar,55.34,US Dollar,ACH,0
9/1/2022 0:28,70,10042B660,224,8002F1750,545394.37,US Dollar,545394.37,US Dollar,Cheque,0
9/1/2022 0:26,70,10042B660,224,8002F1750,265315.95,US Dollar,265315.95,US Dollar,Cash,0
9/1/2022 0:01,20,8002F3700,20,8002F3700,224441.64,US Dollar,224441.64,US Dollar,Reinvestment,0
9/1/2022 0:29,20,8002F3700,11,8002F37F0,136557626,US Dollar,136557626,US Dollar,Cheque,0
9/1/2022 0:16,11,8002F37F0,143569,8160637D0,56.84,US Dollar,56.84,US Dollar,Credit Card,0
9/1/2022 0:21,531,8002F3DB0,531,8002F3DB0,145274.3,US Dollar,145274.3,US Dollar,Reinvestment,0
9/1/2022 0:23,1394,8002F4970,1394,8002F4970,123534.23,US Dollar,123534.23,US Dollar,Reinvestment,0
9/1/2022 0:13,11,8002F5380,11,8002F5380,425544.93,US Dollar,425544.93,US Dollar,Reinvestment,0
9/1/2022 0:02,1231,8001578C0,11,8002F5380,16476.04,US Dollar,16476.04,US Dollar,Credit Card,0
9/1/2022 0:16,1217,8002F59A0,1217,8002F59A0,43841.29,US Dollar,43841.29,US Dollar,Reinvestment,0
9/1/2022 0:01,1422,8002F5DE0,1422,8002F5DE0,402027.25,US Dollar,402027.25,US Dollar,Reinvestment,0
9/1/2022 0:24,394,8002F55D0,394,8002F55D0,8.44,US Dollar,8.44,US Dollar,Reinvestment,0
9/1/2022 0:04,1,8002F56C0,1,8002F56C0,11.12,US Dollar,11.12,US Dollar,Reinvestment,0
9/1/2022 0:23,349,8002F7290,349,8002F7290,2693019.51,US Dollar,2693019.51,US Dollar,Reinvestment,0
9/1/2022 0:19,349,8002F7290,349,8002F7290,7.07,US Dollar,7.07,US Dollar,Reinvestment,0
9/1/2022 0:06,11,8002F6F60,11,8002F6F60,1633781.37,US Dollar,1633781.37,US Dollar,Reinvestment,0
9/1/2022 0:02,224,8002F75F0,224,8002F75F0,6287.79,US Dollar,6287.79,US Dollar,Reinvestment,0
9/1/2022 0:19,11,8002F6F60,11,8002F6F60,23.55,US Dollar,23.55,US Dollar,Reinvestment,0
9/1/2022 0:15,224,8002F75F0,224,8002F75F0,10.28,US Dollar,10.28,US Dollar,Reinvestment,0
9/1/2022 0:03,1291,8002F8E20,1291,8002F8E20,5.36,US Dollar,5.36,US Dollar,Reinvestment,0
9/1/2022 0:29,1394,8002F95A0,1394,8002F95A0,18.4,US Dollar,18.4,US Dollar,Reinvestment,0
9/1/2022 0:17,224,8002FA2A0,224,8002FA2A0,569413.67,US Dollar,569413.67,US Dollar,Reinvestment,0
9/1/2022 0:04,1,8002FB030,1,8002FB030,14213560.1,US Dollar,14213560.1,US Dollar,Reinvestment,0
9/1/2022 0:26,11,8002FB580,11,8002FB580,742.51,US Dollar,742.51,US Dollar,Reinvestment,0
9/1/2022 0:11,3295,8002FBA70,3295,8002FBA70,2302.27,US Dollar,2302.27,US Dollar,Reinvestment,0
9/1/2022 0:29,1422,8002FC550,1422,8002FC550,256529.85,US Dollar,256529.85,US Dollar,Reinvestment,0
9/1/2022 0:21,3235,8002FC5F0,1291,8002FC730,14823.94,US Dollar,14823.94,US Dollar,Cheque,0
9/1/2022 0:11,1231,8002FC6E0,1231,8002FC6E0,6235.38,US Dollar,6235.38,US Dollar,Reinvestment,0
9/1/2022 0:14,349,8002FC780,349,8002FC780,2702.94,US Dollar,2702.94,US Dollar,Reinvestment,0
9/1/2022 0:08,1422,8002FC550,1422,8002FC550,19.83,US Dollar,19.83,US Dollar,Reinvestment,0
9/1/2022 0:22,1231,8002FC5A0,1231,8002FC5A0,19.34,US Dollar,19.34,US Dollar,Reinvestment,0
9/1/2022 0:08,1394,8002B7070,1394,8002B7070,139929.79,US Dollar,139929.79,US Dollar,Reinvestment,0
9/1/2022 0:07,1231,8002FE210,1231,8002FE210,12.35,US Dollar,12.35,US Dollar,Reinvestment,0
9/1/2022 0:28,20,8002FE790,20,8002FE790,396194.31,US Dollar,396194.31,US Dollar,Reinvestment,0
9/1/2022 0:22,1231,8002FECB0,1231,8002FECB0,211161.32,US Dollar,211161.32,US Dollar,Reinvestment,0
9/1/2022 0:20,20,8001B9370,224,8002FFE60,206302.29,US Dollar,206302.29,US Dollar,Cheque,0
9/1/2022 0:27,20,8001B9370,224,8002FFE60,4512.22,US Dollar,4512.22,US Dollar,Credit Card,0
9/1/2022 0:29,224,8002FFE60,224,8002FFE60,16.84,US Dollar,16.84,US Dollar,Reinvestment,0
9/1/2022 0:25,1217,8.00E+15,1217,8.00E+15,664.03,US Dollar,664.03,US Dollar,Reinvestment,0
9/1/2022 0:15,20,800295B30,20,800295B30,7797976.13,US Dollar,7797976.13,US Dollar,Reinvestment,0
9/1/2022 0:11,3245,800295DA0,1291,8002EB680,27563.5,US Dollar,27563.5,US Dollar,ACH,0
9/1/2022 0:19,1231,800295DF0,1231,800295DF0,90939.26,US Dollar,90939.26,US Dollar,Reinvestment,0
9/1/2022 0:19,1394,800295EE0,1394,800295EE0,23998.83,US Dollar,23998.83,US Dollar,Reinvestment,0
9/1/2022 0:11,1291,8002BEFF0,1291,8002BEFF0,127277.64,US Dollar,127277.64,US Dollar,Reinvestment,0
9/1/2022 0:24,224,8002EA730,224,8002EA730,34193.49,US Dollar,34193.49,US Dollar,Reinvestment,0
9/1/2022 0:21,1231,8002EABB0,1231,8002EABB0,122337.1,US Dollar,122337.1,US Dollar,Reinvestment,0
9/1/2022 0:00,531,8002EE040,224,8002EAD40,1016387.78,US Dollar,1016387.78,US Dollar,ACH,0
9/1/2022 0:10,1291,8002EB680,1291,8002EB680,16322.6,US Dollar,16322.6,US Dollar,Reinvestment,0
9/1/2022 0:01,3312,8002EC390,3312,8002EC390,2158.74,US Dollar,2158.74,US Dollar,Reinvestment,0
9/1/2022 0:11,394,8002ECCF0,394,8002ECCF0,17103.97,US Dollar,17103.97,US Dollar,Reinvestment,0
9/1/2022 0:18,349,8002EE920,349,8002EE920,30604.99,US Dollar,30604.99,US Dollar,Reinvestment,0
9/1/2022 0:18,3311,8002EFDC0,3311,8002EFDC0,22743.31,US Dollar,22743.31,US Dollar,Reinvestment,0
9/1/2022 0:19,3526,8002F0AB0,20,8002FDD70,2708.08,US Dollar,2708.08,US Dollar,ACH,0
9/1/2022 0:17,1422,8002F42A0,20,8002F0CD0,92128500,US Dollar,92128500,US Dollar,Cheque,0
9/1/2022 0:28,11,8002F0DC0,11,8002F0DC0,13952.87,US Dollar,13952.87,US Dollar,Reinvestment,0
9/1/2022 0:13,3440,8002F0EB0,1291,8002EE260,0.08,US Dollar,0.08,US Dollar,ACH,0
9/1/2022 0:18,1,8002F1220,1,8002F1220,20871.53,US Dollar,20871.53,US Dollar,Reinvestment,0
9/1/2022 0:09,1422,8002F42A0,1422,8002F42A0,4162.5,US Dollar,4162.5,US Dollar,Reinvestment,0
9/1/2022 0:16,3511,8002F47A0,3511,8002F47A0,14149.91,US Dollar,14149.91,US Dollar,Reinvestment,0
9/1/2022 0:18,20,8002F6B50,20,8002F6B50,11438.74,US Dollar,11438.74,US Dollar,Reinvestment,0
9/1/2022 0:15,3535,8002F9BB0,3535,8002F9BB0,224.29,US Dollar,224.29,US Dollar,Reinvestment,0
9/1/2022 0:17,394,8002F9EC0,394,8002F9EC0,16414.81,US Dollar,16414.81,US Dollar,Reinvestment,0
9/1/2022 0:28,1422,8002FA000,1422,8002FA000,1734.47,US Dollar,1734.47,US Dollar,Reinvestment,0
9/1/2022 0:25,3411,8002FA0A0,3411,8002FA0A0,10251.39,US Dollar,10251.39,US Dollar,Reinvestment,0
9/1/2022 0:13,3232,8002FA9F0,3232,8002FA9F0,1955.49,US Dollar,1955.49,US Dollar,Reinvestment,0
9/1/2022 0:07,3540,8002FCE60,3540,8002FCE60,8467.15,US Dollar,8467.15,US Dollar,Reinvestment,0
9/1/2022 0:09,3235,8002FE4D0,11,8002F0DC0,8903.66,US Dollar,8903.66,US Dollar,ACH,0
9/1/2022 0:00,3234,8002FE5C0,3234,8002FE5C0,43764.83,US Dollar,43764.83,US Dollar,Reinvestment,0
9/1/2022 0:05,1291,8002FEA30,1291,8002FEA30,19522.33,US Dollar,19522.33,US Dollar,Reinvestment,0
9/1/2022 0:14,3374,800300300,3374,800300300,5718.26,US Dollar,5718.26,US Dollar,Reinvestment,0
9/1/2022 0:16,3484,800300870,1291,8002F9FB0,122.97,US Dollar,122.97,US Dollar,Cheque,0
9/1/2022 0:22,1422,800300960,1422,800300960,28853.8,US Dollar,28853.8,US Dollar,Reinvestment,0
9/1/2022 0:23,12,8003012D0,12,8003012D0,72480.76,US Dollar,72480.76,US Dollar,Reinvestment,0
9/1/2022 0:17,3310,800301410,1291,800301010,29969.97,US Dollar,29969.97,US Dollar,ACH,0
9/1/2022 0:10,20,800295B30,20,800295B30,22.88,US Dollar,22.88,US Dollar,Reinvestment,0
9/1/2022 0:01,1394,8002E8DF0,1394,8002E8DF0,17.03,US Dollar,17.03,US Dollar,Reinvestment,0
9/1/2022 0:02,1217,8002EA550,1217,8002EA550,14.57,US Dollar,14.57,US Dollar,Reinvestment,0
9/1/2022 0:27,1,8002EACA0,1,8002EACA0,7.04,US Dollar,7.04,US Dollar,Reinvestment,0
9/1/2022 0:16,224,8002EAD40,22129,8014D7290,131.55,US Dollar,131.55,US Dollar,Credit Card,0
9/1/2022 0:20,11,8002EB590,53009,81BF0EB80,50.83,US Dollar,50.83,US Dollar,Credit Card,0
9/1/2022 0:27,1291,8002EB680,1291,8002EB680,19.72,US Dollar,19.72,US Dollar,Reinvestment,0
9/1/2022 0:03,1217,8002EB6D0,1217,8002EB6D0,23.96,US Dollar,23.96,US Dollar,Reinvestment,0
9/1/2022 0:20,12,8002EB950,24523,80D7C0560,105.21,US Dollar,105.21,US Dollar,Credit Card,0
9/1/2022 0:17,394,8002EFD20,394,8002EFD20,22.6,US Dollar,22.6,US Dollar,Reinvestment,0
9/1/2022 0:08,20,8002F0CD0,24523,80D7C0560,12.43,US Dollar,12.43,US Dollar,Credit Card,0
9/1/2022 0:22,11,8002F0DC0,11,8002F0DC0,12.58,US Dollar,12.58,US Dollar,Reinvestment,0
9/1/2022 0:05,349,8002F1040,349,8002F1040,23.05,US Dollar,23.05,US Dollar,Reinvestment,0
9/1/2022 0:08,224,8002F6B00,224,8002F6B00,11.06,US Dollar,11.06,US Dollar,Reinvestment,0
9/1/2022 0:16,20,8002F6B50,20,8002F6B50,22.74,US Dollar,22.74,US Dollar,Reinvestment,0
9/1/2022 0:05,1,8002F9E20,1,8002F9E20,10.04,US Dollar,10.04,US Dollar,Reinvestment,0
9/1/2022 0:13,531,8002FA050,531,8002FA050,21.49,US Dollar,21.49,US Dollar,Reinvestment,0
9/1/2022 0:23,1422,800300960,1422,800300960,3.24,US Dollar,3.24,US Dollar,Reinvestment,0
9/1/2022 0:23,12,8003012D0,12,8003012D0,13.87,US Dollar,13.87,US Dollar,Reinvestment,0
9/1/2022 0:05,1291,80030AAE0,1291,80030AAE0,4.07,US Dollar,4.07,US Dollar,Reinvestment,0
9/1/2022 0:05,3547,80030B920,3547,80030B920,1142.65,US Dollar,1142.65,US Dollar,Reinvestment,0
9/1/2022 0:23,1291,80030CC10,1291,80030CC10,1794232.12,US Dollar,1794232.12,US Dollar,Reinvestment,0
9/1/2022 0:08,20,80030CD00,20,80030CD00,6169.47,US Dollar,6169.47,US Dollar,Reinvestment,0
9/1/2022 0:05,1,80030D060,1,80030D060,3.72,US Dollar,3.72,US Dollar,Reinvestment,0
9/1/2022 0:19,20,80030DD60,20,80030DD60,13523.9,US Dollar,13523.9,US Dollar,Reinvestment,0
9/1/2022 0:28,531,80030DDB0,531,80030DDB0,72976.96,US Dollar,72976.96,US Dollar,Reinvestment,0
9/1/2022 0:28,20,80030DD60,20,80030DD60,12.25,US Dollar,12.25,US Dollar,Reinvestment,0
9/1/2022 0:10,1217,8.00E+294,1217,8.00E+294,430100.84,US Dollar,430100.84,US Dollar,Reinvestment,0
9/1/2022 0:11,1217,8.00E+294,11,80030E380,221123605,US Dollar,221123605,US Dollar,Cheque,0
9/1/2022 0:12,3549,80030E830,1217,8.00E+294,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:12,11,80030E380,214107,809C4CD90,87.13,US Dollar,87.13,US Dollar,Credit Card,0
9/1/2022 0:14,1231,80030B060,1231,80030B060,335434.8,US Dollar,335434.8,US Dollar,Reinvestment,0
